trial_number,trial_time_secs,trial_time_frames,cum_trial_time_secs,cum_trial_time_frames,block_number,run_number,image_number,image_agesexcat_ref,image_agesexemocat_ref,image_number_ref,image_age,image_age_ref,image_sex,image_sex_ref,location_name,location,location_x,location_y,target_emotion,target_emotion_ref,target_id,target_fullid,target_imagename,target_pos_ref,mask_secs,mask_frames,mask_id,mask_fullid,mask_imagename,mask_pos_ref,soa_ref,soa_secs,soa_frames,jitter_ref,jitter_secs,jitter_frames,response_secs,response_frames
90,1.66580976,240,191.797171242,27633,3,2,72,3,5,12,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,072_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,072_y_m_n_a.jpg,9,2,0.027763496,4,1,0.027763496,4,1.506169658,217
91,2.179434436,314,193.553212364,27886,3,2,20,4,8,2,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,020_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,020_y_f_n_a.jpg,12,2,0.027763496,4,6,0.541388172000001,78,1.506169658,217
92,2.165552688,312,195.94087302,28230,3,2,7,1,2,1,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,007_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.013881748,2,6,0.541388172000001,78,1.506169658,217
93,2.096143948,302,197.717736764,28486,3,2,134,4,7,20,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,134_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,134_y_f_n_a.jpg,12,10,0.249871464,36,3,0.235989716,34,1.506169658,217
94,1.985089964,286,199.605654492,28758,3,2,90,4,7,13,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,090_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.03470437,5,4,0.340102826,49,1.506169658,217
95,1.887917728,272,201.80591155,29075,3,2,123,3,5,20,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,123_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,123_y_m_n_a.jpg,9,10,0.249871464,36,1,0.027763496,4,1.506169658,217
96,1.964267342,283,203.728533648,29352,3,2,6,2,3,1,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,006_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,006_m_f_n_a.jpg,6,1,0.013881748,2,4,0.340102826,49,1.506169658,217
97,1.679691508,242,205.463752148,29602,3,2,25,3,6,4,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,025_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0416452440000001,6,1,0.027763496,4,1.506169658,217
98,2.505655514,361,207.872235426,29949,3,2,122,2,3,20,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,122_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.249871464,36,7,0.645501282000001,93,1.506169658,217
99,1.76992287,255,210.225191712,30288,3,2,14,1,2,2,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,014_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,014_m_m_n_a.jpg,3,2,0.027763496,4,2,0.131876606,19,1.506169658,217
100,1.922622098,277,212.626734116,30634,3,2,103,2,3,16,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,103_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,103_m_f_n_a.jpg,6,6,0.0763496140000001,11,3,0.235989716,34,1.506169658,217
101,2.144730066,309,214.688173694,30931,3,2,115,4,8,17,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,115_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,115_y_f_n_a.jpg,12,7,0.0971722360000001,14,5,0.437275062000001,63,1.506169658,217
102,2.29048842,330,216.666322784,31216,3,2,26,1,1,3,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,026_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.03470437,5,7,0.645501282000001,93,1.506169658,217
103,1.97814909,285,218.651412748,31502,3,2,11,2,3,2,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,011_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.027763496,4,4,0.340102826,49,1.506169658,217
104,2.123907444,306,220.740615822,31803,3,2,94,1,1,16,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,094_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,094_m_m_n_a.jpg,3,6,0.0763496140000001,11,5,0.437275062000001,63,1.506169658,217
105,2.387660656,344,223.04498599,32135,3,2,13,3,5,2,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,013_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,013_y_m_n_a.jpg,9,2,0.027763496,4,8,0.749614392000001,108,1.506169658,217
106,2.18637531,315,225.273006544,32456,3,2,26,1,1,3,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,026_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.03470437,5,6,0.541388172000001,78,1.506169658,217
107,1.998971712,288,227.52184972,32780,3,2,125,4,8,18,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,125_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,125_y_f_n_a.jpg,12,8,0.152699228,22,3,0.235989716,34,1.506169658,217
108,2.248843176,324,229.826219888,33112,3,2,50,2,3,7,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,050_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0971722360000001,14,6,0.541388172000001,78,1.506169658,217
109,2.408483278,347,231.873777718,33407,3,2,92,1,1,15,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,092_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,092_m_m_n_a.jpg,3,5,0.0485861180000001,7,8,0.749614392000001,108,1.506169658,217
110,1.66580976,240,234.074034776,33724,3,2,11,2,4,2,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,011_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.027763496,4,1,0.027763496,4,1.506169658,217
111,2.144730066,309,236.135474354,34021,3,2,41,3,5,7,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,041_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,041_y_m_n_a.jpg,9,7,0.0971722360000001,14,5,0.437275062000001,63,1.506169658,217
112,2.609768624,376,237.905397224,34276,3,2,126,1,1,20,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,126_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,126_m_m_n_a.jpg,3,10,0.249871464,36,8,0.749614392000001,108,1.506169658,217
113,2.15167094,310,239.890487188,34562,3,2,132,4,8,19,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,132_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,132_y_f_n_a.jpg,12,9,0.201285346,29,4,0.340102826,49,1.506169658,217
114,2.401542404,346,241.979690262,34863,3,2,64,2,4,10,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.249871464,36,6,0.541388172000001,78,1.506169658,217
115,2.04755783,295,244.28406043,35195,3,2,111,2,3,17,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,111_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,111_m_f_n_a.jpg,6,7,0.0971722360000001,14,4,0.340102826,49,1.506169658,217
116,2.269665798,327,245.998456308,35442,3,2,7,1,1,1,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,007_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.013881748,2,7,0.645501282000001,93,1.506169658,217
117,1.998971712,288,248.046014138,35737,3,2,113,2,3,18,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,113_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,113_m_f_n_a.jpg,6,8,0.152699228,22,3,0.235989716,34,1.506169658,217
118,2.269665798,327,250.04498585,36025,3,2,70,1,1,11,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,070_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.013881748,2,7,0.645501282000001,93,1.506169658,217
119,2.248843176,324,252.09254368,36320,3,2,119,3,5,19,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,119_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,119_y_m_n_a.jpg,9,9,0.201285346,29,5,0.437275062000001,63,1.506169658,217
120,1.922622098,277,254.598199194,36681,3,2,40,4,7,6,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,040_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,040_y_f_n_a.jpg,12,6,0.0763496140000001,11,3,0.235989716,34,1.506169658,217
121,1.714395878,247,256.354240316,36934,4,2,105,3,6,16,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,105_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,105_y_m_n_a.jpg,9,6,0.0763496140000001,11,1,0.027763496,4,1.506169658,217
122,1.66580976,240,258.020050076,37174,4,2,77,1,1,12,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,077_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.027763496,4,1,0.027763496,4,1.506169658,217
123,2.144730066,309,259.79691382,37430,4,2,51,1,1,7,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,051_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.0971722360000001,14,5,0.437275062000001,63,1.506169658,217
124,2.283547546,329,261.580718438,37687,4,2,85,4,7,12,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,085_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,085_y_f_n_a.jpg,12,2,0.027763496,4,7,0.645501282000001,93,1.506169658,217
125,2.609768624,376,263.57969015,37975,4,2,134,4,8,20,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,134_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,134_y_f_n_a.jpg,12,10,0.249871464,36,8,0.749614392000001,108,1.506169658,217
126,1.83933161,265,265.398199138,38237,4,2,41,3,5,7,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,041_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,041_y_m_n_a.jpg,9,7,0.0971722360000001,14,2,0.131876606,19,1.506169658,217
127,2.04755783,295,267.855268534,38591,4,2,51,1,2,7,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.0971722360000001,14,4,0.340102826,49,1.506169658,217
128,2.193316184,316,269.646014026,38849,4,2,28,4,8,4,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,028_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416452440000001,6,6,0.541388172000001,78,1.506169658,217
129,1.894858602,273,271.797684966,39159,4,2,97,2,4,15,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,097_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,097_m_f_n_a.jpg,6,5,0.0485861180000001,7,3,0.235989716,34,1.506169658,217
130,1.985089964,286,274.19922737,39505,4,2,84,2,3,13,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,084_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,084_m_f_n_a.jpg,6,3,0.03470437,5,4,0.340102826,49,1.506169658,217
131,1.651928012,238,276.468893168,39832,4,2,10,4,7,1,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,010_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.013881748,2,1,0.027763496,4,1.506169658,217
132,1.87403598,270,278.134702928,40072,4,2,14,1,1,2,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,014_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,014_m_m_n_a.jpg,3,2,0.027763496,4,3,0.235989716,34,1.506169658,217
133,2.283547546,329,280.425191348,40402,4,2,77,1,1,12,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,077_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.027763496,4,7,0.645501282000001,93,1.506169658,217
134,2.04755783,295,282.722620642,40733,4,2,57,3,6,9,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,057_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,057_y_m_n_a.jpg,9,9,0.201285346,29,3,0.235989716,34,1.506169658,217
135,1.83933161,265,284.617479244,41006,4,2,41,3,6,7,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,041_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,041_y_m_n_a.jpg,9,7,0.0971722360000001,14,2,0.131876606,19,1.506169658,217
136,2.39460153,345,286.741386688,41312,4,2,16,3,5,3,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,016_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,016_y_m_n_a.jpg,9,3,0.03470437,5,8,0.749614392000001,108,1.506169658,217
137,2.096143948,302,288.788944518,41607,4,2,69,4,7,10,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,069_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.249871464,36,3,0.235989716,34,1.506169658,217
138,1.818508988,262,290.68380312,41880,4,2,40,4,7,6,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,040_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,040_y_f_n_a.jpg,12,6,0.0763496140000001,11,2,0.131876606,19,1.506169658,217
139,2.297429294,331,292.52313473,42145,4,2,98,4,7,14,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,098_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,098_y_f_n_a.jpg,12,4,0.0416452440000001,6,7,0.645501282000001,93,1.506169658,217
140,2.200257058,317,294.619278678,42447,4,2,64,2,3,10,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,064_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.249871464,36,4,0.340102826,49,1.506169658,217
141,2.200257058,317,296.993057586,42789,4,2,114,3,6,18,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,114_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,114_y_m_n_a.jpg,9,8,0.152699228,22,5,0.437275062000001,63,1.506169658,217
142,2.228020554,321,299.276605132,43118,4,2,105,3,5,16,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,105_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,105_y_m_n_a.jpg,9,6,0.0763496140000001,11,6,0.541388172000001,78,1.506169658,217
143,1.83933161,265,301.157581986,43389,4,2,50,2,4,7,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,050_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0971722360000001,14,2,0.131876606,19,1.506169658,217
144,1.992030838,287,303.45501128,43720,4,2,126,1,1,20,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,126_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,126_m_m_n_a.jpg,3,10,0.249871464,36,2,0.131876606,19,1.506169658,217
145,2.29048842,330,305.453982992,44008,4,2,90,4,7,13,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,090_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.03470437,5,7,0.645501282000001,93,1.506169658,217
146,2.297429294,331,307.4807182,44300,4,2,93,2,4,14,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,093_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416452440000001,6,7,0.645501282000001,93,1.506169658,217
147,2.561182506,369,309.32004981,44565,4,2,57,3,6,9,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,057_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,057_y_m_n_a.jpg,9,9,0.201285346,29,8,0.749614392000001,108,1.506169658,217
148,1.94344472,280,311.214908412,44838,4,2,115,4,7,17,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,115_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,115_y_f_n_a.jpg,12,7,0.0971722360000001,14,3,0.235989716,34,1.506169658,217
149,2.387660656,344,313.463751588,45162,4,2,14,1,2,2,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,014_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,014_m_m_n_a.jpg,3,2,0.027763496,4,8,0.749614392000001,108,1.506169658,217
150,1.894858602,273,315.664008646,45479,4,2,108,1,2,18,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,108_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,108_m_m_n_a.jpg,3,8,0.152699228,22,2,0.131876606,19,1.506169658,217
151,1.76992287,255,318.037787554,45821,4,2,72,3,5,12,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,072_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,072_y_m_n_a.jpg,9,2,0.027763496,4,2,0.131876606,19,1.506169658,217
152,2.089203074,301,320.015936644,46106,4,2,89,3,5,14,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,089_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0416452440000001,6,5,0.437275062000001,63,1.506169658,217
153,1.783804618,257,322.202311954,46421,4,2,98,4,8,14,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,098_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,098_y_f_n_a.jpg,12,4,0.0416452440000001,6,2,0.131876606,19,1.506169658,217
154,2.061439578,297,323.882003462,46663,4,2,10,4,8,1,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,010_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.013881748,2,5,0.437275062000001,63,1.506169658,217
155,2.165552688,312,326.18637363,46995,4,2,71,4,7,11,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,071_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.013881748,2,6,0.541388172000001,78,1.506169658,217
156,2.401542404,346,328.518507294,47331,4,2,87,1,1,14,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,087_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0416452440000001,6,8,0.749614392000001,108,1.506169658,217
157,2.401542404,346,330.566065124,47626,4,2,32,1,1,4,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,032_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,032_m_m_n_a.jpg,3,4,0.0416452440000001,6,8,0.749614392000001,108,1.506169658,217
158,1.651928012,238,332.870435292,47958,4,2,70,1,1,11,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,070_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.013881748,2,1,0.027763496,4,1.506169658,217
159,2.401542404,346,335.327504688,48312,4,2,134,4,7,20,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,134_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,134_y_f_n_a.jpg,12,10,0.249871464,36,6,0.541388172000001,78,1.506169658,217
160,1.94344472,280,337.423648636001,48614,4,2,63,4,8,9,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,063_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,063_y_f_n_a.jpg,12,9,0.201285346,29,2,0.131876606,19,1.506169658,217
161,1.887917728,272,339.075576648,48852,5,3,89,3,6,14,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,089_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0416452440000001,6,3,0.235989716,34,1.506169658,217
162,2.297429294,331,341.463237304,49196,5,3,126,1,2,20,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,126_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,126_m_m_n_a.jpg,3,10,0.249871464,36,5,0.437275062000001,63,1.506169658,217
163,2.248843176,324,343.344214158,49467,5,3,48,4,7,7,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,048_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,048_y_f_n_a.jpg,12,7,0.0971722360000001,14,6,0.541388172000001,78,1.506169658,217
164,2.248843176,324,345.232131886,49739,5,3,58,1,2,9,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,058_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,058_m_m_n_a.jpg,3,9,0.201285346,29,5,0.437275062000001,63,1.506169658,217
165,1.860154232,268,347.536502054,50071,5,3,70,1,2,11,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,070_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,070_m_m_n_a.jpg,3,1,0.013881748,2,3,0.235989716,34,1.506169658,217
166,1.887917728,272,349.972748828,50422,5,3,123,3,6,20,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,123_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,123_y_m_n_a.jpg,9,10,0.249871464,36,1,0.027763496,4,1.506169658,217
167,1.790745492,258,352.117478894,50731,5,3,52,2,4,8,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,052_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,052_m_f_n_a.jpg,6,8,0.152699228,22,1,0.027763496,4,1.506169658,217
168,2.401542404,346,354.421849062,51063,5,3,25,3,6,4,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,025_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,025_y_m_n_a.jpg,9,4,0.0416452440000001,6,8,0.749614392000001,108,1.506169658,217
169,1.66580976,240,356.983031568,51432,5,3,20,4,7,2,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,020_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,020_y_f_n_a.jpg,12,2,0.027763496,4,1,0.027763496,4,1.506169658,217
170,2.0822622,300,359.592800192,51808,5,3,16,3,6,3,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,016_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,016_y_m_n_a.jpg,9,3,0.03470437,5,5,0.437275062000001,63,1.506169658,217
171,1.790745492,258,361.65423977,52105,5,3,101,4,7,15,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,101_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0485861180000001,7,2,0.131876606,19,1.506169658,217
172,2.352956286,339,363.32004953,52345,5,3,117,2,3,19,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,117_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,117_m_f_n_a.jpg,6,9,0.201285346,29,6,0.541388172000001,78,1.506169658,217
173,2.387660656,344,365.71465106,52690,5,3,85,4,7,12,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,085_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,085_y_f_n_a.jpg,12,2,0.027763496,4,8,0.749614392000001,108,1.506169658,217
174,1.783804618,257,367.803854134,52991,5,3,98,4,8,14,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,098_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,098_y_f_n_a.jpg,12,4,0.0416452440000001,6,2,0.131876606,19,1.506169658,217
175,2.269665798,327,369.802825846,53279,5,3,71,4,8,11,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,071_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.013881748,2,7,0.645501282000001,93,1.506169658,217
176,2.04755783,295,371.92673329,53585,5,3,58,1,1,9,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,058_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,058_m_m_n_a.jpg,3,9,0.201285346,29,3,0.235989716,34,1.506169658,217
177,2.373778908,342,373.97429112,53880,5,3,6,2,4,1,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,006_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,006_m_f_n_a.jpg,6,1,0.013881748,2,8,0.749614392000001,108,1.506169658,217
178,1.880976854,271,376.486887508001,54242,5,3,19,2,4,3,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,019_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.03470437,5,3,0.235989716,34,1.506169658,217
179,2.332133664,336,378.735730684,54566,5,3,105,3,6,16,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,105_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,105_y_m_n_a.jpg,9,6,0.0763496140000001,11,7,0.645501282000001,93,1.506169658,217
180,1.922622098,277,380.831874632001,54868,5,3,37,3,6,6,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,037_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.0763496140000001,11,3,0.235989716,34,1.506169658,217
